application_day,application_month,education,gender,age,home_address,income,first_time,default
17,3,0,0,35,1,27000,2,0
17,3,0,0,27,1,50000,3,0
17,3,1,0,55,2,25000,3,0
17,3,2,0,23,2,55000,1,0
17,3,0,1,28,1,50000,3,0
17,3,0,1,41,2,35000,1,0
17,3,1,1,37,1,70000,2,1
17,3,0,1,57,2,6120,4,0
17,3,1,1,28,1,22000,1,0
17,3,1,1,23,1,80000,3,0
17,3,,1,49,1,15000,4,0
17,3,1,1,34,2,37000,4,0
17,3,1,1,55,2,8200,3,0
17,3,2,0,47,1,63000,4,0
17,3,2,1,24,2,50000,3,0
17,3,0,0,22,2,25000,1,0
17,3,0,1,41,2,25000,4,0
17,3,0,1,43,2,90000,4,0
17,3,0,1,62,2,8500,2,0
17,3,0,1,54,2,37000,3,0
17,3,0,1,39,1,10000,1,0
17,3,0,0,38,2,40000,3,0
17,3,0,1,38,1,20000,1,0
17,3,1,0,25,2,60000,3,0
17,3,0,1,41,1,50000,4,0
17,3,0,1,28,1,15000,4,0
17,3,0,0,31,1,100000,3,1
17,3,1,1,35,1,23000,3,0
17,3,1,1,27,1,25000,1,0
17,3,0,0,27,1,50000,4,0
17,3,0,1,62,2,9000,1,0
17,3,0,1,60,2,25000,1,1
17,3,1,1,27,2,25000,4,0
17,3,0,0,27,2,80000,4,0
17,3,2,0,23,1,30000,2,0
17,3,0,0,28,2,25000,3,1
17,3,0,0,44,2,40000,2,0
17,3,0,1,51,1,15000,4,0
17,3,0,1,67,2,19000,4,0
17,3,0,0,38,1,60000,4,0
17,3,2,0,30,1,25000,4,0
17,3,0,1,41,2,60000,3,0
17,3,0,1,62,2,14000,3,0
17,3,0,0,37,1,25000,4,0
17,3,0,1,50,2,20000,1,1
17,3,0,0,34,2,60000,1,1
17,3,0,1,48,1,30000,3,0
17,3,1,0,22,2,35000,1,0
17,3,0,1,25,1,34000,3,1
17,3,1,0,46,1,25000,3,0
17,3,0,1,24,1,17000,2,0
17,3,2,1,56,2,11000,1,0
17,3,0,1,28,1,30000,2,0
17,3,0,1,37,2,15000,1,1
17,3,2,1,43,2,30000,3,0
17,3,0,1,59,2,60000,4,0
17,3,1,1,34,2,66000,1,0
17,3,1,0,43,2,40000,4,0
17,3,0,1,52,2,20000,1,0
17,3,2,1,23,1,30000,3,0
17,3,0,1,30,2,45000,3,1
17,3,2,1,33,2,20000,3,0
17,3,2,1,27,1,25000,3,0
17,3,1,0,38,1,50000,3,0
17,3,2,1,24,2,25000,1,0
17,3,0,1,53,2,35000,3,0
17,3,1,0,34,1,20000,3,0
17,3,1,1,27,2,8000,1,0
17,3,0,1,59,2,15000,4,0
17,3,1,1,25,1,27000,4,1
17,3,0,1,61,3,21000,3,0
17,3,0,0,36,1,20000,3,0
17,3,3,0,32,1,140000,3,0
17,3,0,1,64,2,24000,2,1
17,3,1,0,51,2,190000,3,1
17,3,0,1,27,1,25000,4,0
17,3,0,1,39,2,22000,1,0
17,3,3,0,43,2,50000,3,0
17,3,1,0,38,2,600000,4,0
17,3,1,1,61,1,60000,4,0
17,3,1,1,42,2,55000,3,0
17,3,1,0,28,1,30000,2,0
17,3,0,1,57,2,42000,3,0
17,3,2,1,59,2,9400,4,0
17,3,0,1,51,1,37000,2,0
17,3,1,0,64,1,17000,4,0
17,3,1,1,33,1,60000,3,0
17,3,0,0,37,2,100000,3,0
17,3,0,1,33,1,15000,3,0
17,3,0,0,27,2,35000,3,0
17,3,3,0,53,2,90000,1,0
17,3,1,1,63,2,15000,4,0
17,3,1,0,38,2,150000,4,0
17,3,2,0,24,2,60000,2,0
17,3,0,1,56,2,16000,2,0
17,3,1,1,48,1,18000,4,0
17,3,0,1,32,1,35000,3,0
17,3,0,0,35,2,25000,3,0
17,3,0,0,30,2,80000,3,1
17,3,1,1,35,1,14000,4,0
17,3,1,0,35,2,60000,3,0
17,3,,1,63,2,40000,3,0
17,3,2,0,25,1,12000,2,0
17,3,0,1,22,1,35000,1,0
17,3,0,1,38,1,17000,4,0
17,3,1,1,25,2,70000,3,0
17,3,0,1,66,2,28000,2,1
17,3,0,0,36,1,50000,2,0
17,3,0,1,36,1,15000,1,0
17,3,0,1,57,2,25000,3,0
17,3,1,0,39,1,40000,4,0
17,3,0,1,56,1,8000,2,0
17,3,0,1,43,2,35000,4,0
17,3,0,1,36,1,20000,4,0
17,3,0,1,24,2,20000,1,0
17,3,1,0,32,2,350000,4,0
17,3,1,1,43,1,45000,2,0
17,3,0,0,48,2,35000,4,0
17,3,1,1,56,1,30000,3,0
17,3,2,1,43,1,15000,3,0
17,3,1,1,28,2,40000,1,1
17,3,2,1,57,2,32000,4,0
17,3,1,1,46,2,20000,4,1
17,3,0,0,38,2,60000,1,0
17,3,0,1,23,2,15000,3,0
17,3,0,1,46,1,50000,2,0
17,3,1,1,39,1,180000,3,0
17,3,0,0,49,2,30000,1,1
17,3,0,0,34,1,30000,3,0
17,3,0,1,55,2,17000,3,0
17,3,2,1,43,1,85000,2,0
17,3,0,0,60,2,65000,4,0
17,3,0,0,37,2,30000,1,0
17,3,1,1,48,2,27000,3,0
17,3,1,1,29,1,50000,4,0
17,3,2,1,48,1,18000,2,0
17,3,2,1,42,3,25000,4,0
17,3,1,1,60,2,17000,3,0
17,3,0,0,46,1,40000,3,0
17,3,1,1,43,2,80000,4,0
17,3,0,1,55,2,30000,4,0
17,3,0,1,39,2,12000,4,0
17,3,2,1,33,2,45000,4,0
17,3,1,1,45,2,46000,4,0
17,3,2,1,26,1,13000,4,0
17,3,0,1,54,2,37000,1,0
17,3,2,1,39,2,25000,3,1
17,3,0,0,28,2,55000,1,0
17,3,0,1,33,2,18000,3,1
17,3,0,0,38,2,65000,4,0
17,3,0,0,42,2,20000,3,1
17,3,1,0,31,1,45000,4,0
17,3,0,1,53,1,20000,1,0
17,3,0,0,50,2,12136,3,0
17,3,0,0,42,2,13000,2,1
17,3,2,1,50,2,74000,3,0
17,3,2,1,50,1,10000,3,0
17,3,1,1,28,2,16000,3,0
17,3,1,0,33,1,80000,3,0
17,3,0,1,36,2,25000,4,1
17,3,1,1,26,1,15000,3,0
17,3,0,1,41,1,10000,3,0
17,3,0,1,43,2,50000,4,0
17,3,0,0,38,1,60000,3,0
17,3,0,1,63,2,12500,1,1
17,3,1,1,37,1,50000,1,0
17,3,0,1,54,2,13000,2,0
17,3,1,1,61,1,160000,3,0
17,3,0,1,35,1,20000,1,0
17,3,0,1,38,2,21000,4,0
17,3,2,1,58,1,52000,4,0
17,3,0,1,55,1,50000,4,0
17,3,1,0,50,2,100000,4,0
17,3,0,0,35,1,30000,4,0
17,3,2,0,25,2,35000,3,0
17,3,0,1,51,2,14000,1,1
17,3,0,0,62,2,6000,2,0
17,3,1,0,27,1,40000,1,0
17,3,0,1,31,1,15000,3,0
17,3,1,0,49,1,74000,3,0
17,3,1,0,36,1,40000,3,0
17,3,0,0,30,2,50000,3,0
17,3,0,0,41,1,25000,3,0
17,3,0,1,53,1,30000,3,0
17,3,1,0,37,1,70000,3,0
17,3,0,1,38,1,21000,4,0
17,3,2,1,64,2,9000,4,0
17,3,1,1,26,2,37000,3,0
17,3,0,1,49,1,40000,2,0
17,3,2,1,30,2,15000,3,0
17,3,0,0,28,1,47000,4,0
17,3,0,1,25,1,35000,1,0
17,3,1,1,57,1,27000,3,0
17,3,0,0,32,1,40000,1,0
17,3,0,0,39,1,250000,3,1
17,3,2,1,23,1,16000,2,0
17,3,0,0,22,2,30000,1,0
17,3,0,1,51,1,15000,2,0
17,3,0,0,27,1,18000,3,0
17,3,0,1,34,2,23000,3,1
17,3,1,0,36,2,55000,4,0
17,3,0,1,52,2,40000,2,0
17,3,0,1,52,2,14000,1,0
17,3,0,0,35,2,30000,3,1
17,3,0,0,58,1,30000,3,0
17,3,1,1,34,1,20000,3,0
17,3,0,1,42,2,52000,3,0
17,3,2,0,23,2,35000,3,0
17,3,0,0,29,2,45000,3,0
17,3,0,0,33,1,50000,1,0
17,3,1,0,31,1,45000,3,0
17,3,1,1,30,2,37000,3,0
17,3,2,0,23,2,25000,1,0
17,3,0,1,55,2,20000,2,0
17,3,0,0,32,2,30000,3,0
17,3,0,1,45,2,32000,2,0
17,3,2,1,24,1,17000,2,0
17,3,1,1,36,1,9000,3,0
17,3,0,1,43,1,20000,4,0
17,3,0,0,52,2,35000,3,1
17,3,1,1,49,1,25000,3,0
17,3,1,0,27,2,35000,3,0
17,3,0,1,51,2,7500,1,1
17,3,1,0,39,1,40000,2,0
17,3,0,1,64,1,15000,1,0
17,3,1,0,29,2,35000,1,0
17,3,1,1,35,2,23000,4,0
17,3,0,1,43,1,45000,4,0
17,3,0,1,54,1,30000,1,0
17,3,0,0,53,1,50000,4,0
17,3,1,0,34,1,65000,3,0
17,3,0,1,45,1,25000,4,0
17,3,1,0,28,1,100000,4,0
17,3,0,0,31,1,70000,3,0
17,3,0,1,46,2,20000,1,0
17,3,2,1,50,1,35000,2,0
17,3,0,1,37,1,72000,1,0
17,3,1,1,38,1,30000,4,1
17,3,0,0,28,2,20000,2,1
17,3,0,0,41,1,25000,3,0
17,3,0,0,41,2,60000,4,0
17,3,1,0,28,1,25000,3,0
17,3,3,0,51,2,50000,3,0
17,3,0,1,27,1,18000,3,0
17,3,0,1,28,1,23000,4,0
17,3,1,0,30,2,120000,1,0
17,3,0,1,32,2,15000,3,0
17,3,3,1,46,1,90000,4,0
17,3,0,1,39,2,34000,3,1
17,3,2,0,28,1,40000,3,0
17,3,2,1,34,2,25000,4,0
17,3,0,0,24,1,35000,3,0
17,3,3,0,28,1,60000,2,1
17,3,1,1,34,1,50000,4,0
17,3,0,0,43,1,50000,3,0
17,3,1,1,63,2,8100,1,0
17,3,2,1,22,2,12000,3,0
17,3,0,0,33,2,15000,3,0
17,3,0,0,47,1,25000,3,0
17,3,1,1,26,1,35000,3,0
17,3,0,1,51,1,13000,3,0
17,3,1,0,37,1,60000,2,0
17,3,1,1,64,1,15800,4,0
17,3,0,1,62,1,10000,3,0
17,3,2,0,33,2,50000,3,0
17,3,1,0,28,2,150000,4,1
17,3,0,0,31,1,25000,3,0
17,3,2,0,34,2,25000,4,0
17,3,1,1,52,2,10000,3,0
17,3,1,1,30,2,20000,3,0
17,3,0,0,25,1,15000,3,0
17,3,2,1,24,1,17000,1,0
17,3,1,0,42,1,31000,2,0
17,3,1,1,67,1,14700,3,0
17,3,0,0,61,2,60000,4,0
17,3,0,0,36,2,40000,1,0
17,3,0,0,35,1,34000,2,0
17,3,0,1,40,2,16000,3,0
17,3,0,0,32,1,60000,3,0
17,3,0,1,59,2,42000,3,1
17,3,2,1,39,1,13000,3,0
17,3,0,0,25,1,60000,3,1
17,3,1,0,41,2,40000,3,0
17,3,0,1,35,1,25000,1,0
17,3,2,0,37,1,30000,2,0
17,3,1,0,31,2,100000,4,0
17,3,0,1,44,2,30000,2,0
17,3,2,1,44,1,20000,4,0
17,3,0,0,47,3,300000,3,1
17,3,0,0,25,2,40000,2,0
17,3,0,1,43,1,13000,2,0
17,3,0,1,39,2,45000,3,0
17,3,0,0,44,1,45000,4,0
17,3,0,1,48,1,9000,3,0
17,3,1,0,28,2,25000,1,0
17,3,0,0,30,1,15000,3,0
17,3,1,1,50,1,50000,2,0
17,3,0,1,52,1,30000,1,0
17,3,0,0,41,1,27000,4,0
17,3,0,0,41,2,70000,4,0
17,3,0,1,65,2,24000,4,0
17,3,1,1,37,1,10000,3,0
17,3,0,1,53,2,50000,1,0
17,3,0,0,39,2,40000,4,0
17,3,0,1,51,1,30000,3,0
17,3,1,1,40,1,50000,3,0
17,3,1,1,34,1,130000,3,0
17,3,0,0,22,2,27000,1,0
17,3,1,1,36,1,150000,3,0
17,3,0,1,41,1,20000,3,0
17,3,1,1,35,2,40000,4,0
17,3,0,1,31,2,11000,1,1
17,3,0,1,37,1,32000,3,0
17,3,0,1,59,1,10000,3,0
17,3,2,1,53,2,25000,4,0
17,3,1,0,50,2,60000,4,0
17,3,1,1,50,1,50000,4,0
17,3,2,0,30,2,35000,1,1
17,3,2,0,28,2,20000,3,1
17,3,1,1,31,1,38000,3,0
17,3,0,1,43,2,40000,4,0
17,3,0,1,38,1,23000,1,0
17,3,0,0,28,2,25000,3,0
17,3,0,0,36,2,100000,4,0
17,3,0,1,30,1,25000,3,0
17,3,0,1,66,2,20000,4,0
17,3,0,1,56,1,25000,3,0
17,3,0,0,40,1,27000,1,1
17,3,0,1,48,2,17000,2,0
17,3,2,0,32,2,25000,2,0
17,3,0,1,48,1,30000,4,0
17,3,0,1,47,1,40000,4,0
17,3,1,0,22,1,45000,3,0
17,3,0,1,51,2,20000,1,0
17,3,1,0,36,1,42000,4,0
17,3,1,0,37,1,65000,4,0
17,3,1,1,31,2,35000,2,0
17,3,0,1,57,2,25000,1,0
17,3,1,0,27,2,45000,3,0
17,3,1,0,32,1,60000,4,0
17,3,1,1,23,1,15000,1,0
17,3,1,0,51,1,40000,4,0
17,3,0,1,59,1,20000,4,0
17,3,0,1,50,1,45000,4,0
17,3,2,1,34,2,18000,3,0
17,3,0,1,24,2,6000,3,0
17,3,0,0,35,1,25000,3,1
17,3,1,1,39,1,38000,4,0
17,3,2,0,25,1,42000,2,0
17,3,1,1,24,2,29000,2,0
17,3,1,0,36,1,200000,3,0
17,3,0,0,46,2,40000,2,0
17,3,3,1,67,2,25000,4,0
17,3,1,1,47,2,50000,4,0
17,3,0,0,35,1,40000,1,0
17,3,1,1,57,1,25000,3,0
17,3,1,1,44,1,30000,4,1
17,3,0,0,50,2,26000,1,0
17,3,1,1,29,1,25000,2,0
17,3,0,1,47,1,30000,4,0
17,3,0,0,28,2,25000,1,0
17,3,2,1,39,2,18000,1,1
17,3,0,1,42,1,15000,3,0
17,3,0,0,49,1,40000,1,0
17,3,2,1,25,1,30000,2,0
17,3,0,1,57,2,35000,2,1
17,3,1,1,44,1,18600,4,0
17,3,0,0,21,2,23000,1,1
17,3,0,1,31,3,18000,1,0
17,3,0,1,25,1,10000,1,1
17,3,0,0,32,1,35000,3,0
17,3,0,1,32,1,50000,3,0
17,3,1,1,63,2,15000,4,0
17,3,0,1,55,1,27000,4,0
17,3,2,0,29,2,50000,3,0
17,3,0,1,58,2,48000,1,0
17,3,1,0,33,2,70000,4,0
17,3,1,0,34,3,45000,4,0
17,3,0,0,45,2,43000,1,0
17,3,0,0,58,2,25000,3,0
17,3,0,0,29,2,40000,3,0
17,3,1,0,54,1,60000,4,0
17,3,0,0,26,2,25000,1,0
17,3,0,0,37,2,24000,1,0
17,3,0,1,52,1,30000,3,0
17,3,0,0,65,1,30000,1,0
17,3,0,0,30,2,50000,1,0
17,3,0,1,32,1,12500,3,0
17,3,0,0,33,1,20000,3,0
17,3,0,1,28,1,17500,4,1
17,3,2,1,26,2,25000,1,1
17,3,0,1,63,2,16000,4,0
17,3,1,1,39,2,25000,2,0
17,3,1,1,23,1,40000,2,1
17,3,2,0,34,1,12000,1,1
17,3,1,1,24,2,50000,1,0
17,3,0,1,30,1,7500,1,0
17,3,2,1,62,1,30000,2,0
17,3,0,1,56,1,17000,1,0
17,3,1,1,36,1,25000,4,0
17,3,0,0,23,2,25000,4,0
17,3,2,0,41,2,40000,3,0
17,3,2,1,43,1,16550,1,1
17,3,1,0,62,2,24000,3,0
17,3,2,0,28,1,45000,4,0
17,3,0,0,48,2,14500,3,0
17,3,1,0,38,2,35000,3,0
17,3,2,1,31,2,30000,3,0
17,3,1,1,27,2,27000,2,0
17,3,0,1,58,1,10000,3,0
17,3,0,0,30,2,40000,4,0
17,3,0,1,56,1,30000,3,0
17,3,1,1,47,2,35000,3,0
17,3,0,0,28,2,40000,4,0
17,3,1,1,32,2,40000,2,0
17,3,1,0,65,1,38000,3,0
17,3,2,0,29,2,15000,3,0
17,3,1,0,35,2,70000,4,0
17,3,2,1,36,2,40000,2,0
17,3,0,1,55,2,8000,3,1
17,3,1,0,24,2,40000,2,0
17,3,1,1,47,1,16000,4,0
17,3,2,0,26,2,29000,4,1
17,3,2,1,24,1,20000,3,0
17,3,2,0,31,1,30000,3,0
17,3,1,0,37,2,25000,1,0
17,3,0,0,45,2,20000,2,0
17,3,0,0,42,2,35000,3,0
17,3,2,0,31,1,25000,2,0
17,3,1,1,23,1,37000,2,0
17,3,0,1,27,1,15000,1,1
17,3,0,1,34,1,50000,1,0
17,3,0,0,24,2,55000,2,0
17,3,0,1,61,1,35000,4,0
17,3,1,0,51,1,50000,3,0
17,3,0,1,59,1,30000,3,0
17,3,0,0,36,1,70000,4,0
17,3,2,1,48,1,15000,3,0
17,3,0,1,49,1,12000,3,0
17,3,2,0,22,1,18000,3,0
17,3,0,1,44,1,15000,4,0
17,3,1,0,34,2,60000,4,0
17,3,0,0,44,1,25000,4,0
17,3,0,1,39,2,15500,3,1
17,3,3,0,30,1,40000,3,0
17,3,2,0,57,1,17000,3,0
17,3,0,0,30,2,26000,1,0
17,3,1,1,27,1,43500,2,0
17,3,0,0,40,1,20000,4,0
17,3,1,0,44,2,50000,2,0
17,3,2,0,30,2,30000,3,0
17,3,2,1,28,1,13000,3,0
17,3,0,1,40,2,12000,3,0
17,3,0,0,40,2,20000,2,0
17,3,1,1,30,1,30000,4,0
17,3,1,1,23,1,20000,3,0
17,3,1,1,35,3,300000,3,0
17,3,1,0,29,2,70000,3,1
17,3,0,1,42,1,40000,3,0
17,3,2,1,55,1,45000,3,0
17,3,1,1,36,2,50000,4,1
17,3,2,1,30,1,30000,1,0
17,3,0,0,33,1,28000,4,0
17,3,1,0,38,1,50000,4,1
17,3,0,1,28,1,25000,3,0
17,3,1,0,36,2,30000,4,0
17,3,0,0,58,2,12000,1,0
17,3,1,0,37,1,75000,2,0
17,3,0,1,40,2,18000,3,0
17,3,0,0,32,1,25000,1,0
17,3,1,0,38,1,120000,2,0
17,3,1,1,56,1,37000,4,0
17,3,1,1,54,1,25000,2,0
17,3,0,1,62,2,40000,1,0
17,3,1,0,30,1,40000,4,0
17,3,0,1,54,1,20000,4,0
17,3,0,1,49,1,23000,3,0
17,3,0,0,46,1,100000,4,0
17,3,0,1,39,1,12000,2,0
17,3,0,1,23,1,20000,3,1
17,3,0,1,35,2,12500,3,1
17,3,0,1,50,1,30000,1,0
17,3,0,1,23,2,28000,4,0
17,3,1,1,31,1,30000,2,0
17,3,0,1,29,1,20000,2,0
17,3,1,0,49,2,40000,1,0
17,3,0,1,51,1,12000,3,1
17,3,0,1,60,2,30000,4,0
17,3,0,1,53,2,33000,3,0
17,3,2,1,55,1,35000,3,0
17,3,0,1,41,1,25000,3,0
17,3,1,1,53,1,30000,3,0
17,3,0,1,58,2,30000,3,0
17,3,1,1,36,1,25000,3,0
17,3,0,1,36,2,13000,4,0
17,3,3,1,37,1,45452,3,0
17,3,0,1,69,2,45000,4,0
17,3,0,1,38,2,30000,2,0
17,3,0,0,34,2,20000,3,1
17,3,0,1,30,1,50000,2,0
17,3,1,1,68,1,34000,1,0
17,3,0,0,41,2,40000,3,0
17,3,0,0,31,1,35000,3,1
17,3,0,0,51,2,5000,1,0
17,3,1,1,48,1,25000,4,1
17,3,2,1,36,2,40000,4,0
17,3,0,0,50,1,70000,4,0
17,3,1,1,47,2,50000,3,0
17,3,0,1,64,2,14000,4,0
17,3,0,1,41,2,20000,3,0
17,3,0,1,60,2,15000,1,0
17,3,2,0,46,2,150000,4,0
17,3,1,0,30,2,65000,4,0
17,3,1,1,37,1,25000,3,0
17,3,1,0,31,1,50000,3,0
17,3,0,0,31,2,20000,3,1
17,3,0,0,32,2,21000,1,0
17,3,1,1,43,2,40000,4,0
17,3,0,1,35,1,40000,2,0
17,3,0,0,51,2,60000,1,0
17,3,0,1,47,1,20000,4,0
17,3,0,1,48,1,18000,4,0
17,3,1,1,36,1,25000,3,0
17,3,1,1,41,3,15000,3,0
17,3,,0,24,1,32000,1,0
17,3,1,1,35,2,30000,3,0
17,3,0,0,33,1,25000,3,0
17,3,0,1,24,2,17000,2,1
17,3,1,0,62,2,30000,3,1
17,3,0,1,66,2,13000,4,1
17,3,0,1,37,2,30000,3,0
17,3,0,1,25,1,12000,2,0
17,3,2,0,42,2,60000,4,0
17,3,0,0,51,2,150000,4,0
17,3,0,1,35,2,15000,1,1
17,3,0,0,48,2,45000,2,0
17,3,1,0,25,1,180000,3,0
17,3,1,0,29,2,60000,3,0
17,3,0,0,38,2,36000,1,0
17,3,0,1,54,1,8000,3,0
17,3,2,0,45,1,35000,2,0
17,3,0,1,38,1,20000,3,0
17,3,1,0,33,1,70000,4,0
17,3,1,1,29,1,25000,4,0
17,3,2,0,46,2,90000,4,0
17,3,1,0,43,2,1000000,4,0
17,3,0,0,34,1,25000,3,1
17,3,0,1,39,2,28000,1,0
17,3,0,0,45,2,30000,4,1
17,3,1,1,28,2,60000,3,0
17,3,0,1,61,1,22000,3,0
17,3,1,1,54,2,8500,3,0
17,3,0,1,21,2,25000,1,0
17,3,2,1,47,2,20000,3,0
17,3,0,0,48,1,35000,4,0
17,3,0,1,24,2,23000,2,0
17,3,0,1,37,1,26000,3,0
17,3,1,0,33,2,55000,2,0
17,3,0,1,53,1,30000,4,0
17,3,1,1,23,1,18000,3,0
17,3,0,1,57,2,12000,1,0
17,3,0,0,25,1,43000,3,0
17,3,0,1,66,2,18000,2,0
17,3,1,0,60,2,8500,3,0
17,3,1,0,31,1,150000,4,0
17,3,2,1,27,1,23000,3,0
17,3,0,0,38,1,15000,2,0
17,3,1,0,55,1,78000,4,0
17,3,2,0,30,1,30000,2,1
17,3,1,0,32,2,60000,3,0
17,3,0,1,65,2,11000,4,1
17,3,0,0,28,2,60000,3,0
17,3,0,0,25,1,28000,3,0
17,3,0,0,44,2,30000,4,0
17,3,2,0,41,1,20000,1,0
17,3,1,1,55,1,8000,4,0
17,3,2,1,67,2,12000,4,0
17,3,2,1,22,2,45000,3,0
17,3,0,1,41,1,45000,4,0
17,3,0,1,64,2,28000,1,0
17,3,1,0,35,1,35000,3,1
17,3,0,1,55,2,32000,3,0
17,3,0,0,30,1,50000,3,0
17,3,0,0,33,2,40000,1,0
17,3,0,1,32,2,19000,4,0
17,3,1,1,55,3,40000,3,0
17,3,0,0,37,2,80000,1,0
17,3,0,0,30,1,70000,3,0
17,3,0,1,48,1,20000,3,0
17,3,0,1,66,2,15000,2,1
17,3,0,1,24,1,20000,3,0
17,3,0,1,61,2,5800,1,0
17,3,0,0,24,2,30000,2,0
17,3,2,1,58,3,13000,1,0
17,3,0,0,39,2,20000,3,0
17,3,0,1,57,2,17000,1,0
17,3,1,1,23,2,35000,2,0
17,3,0,0,27,2,13000,1,0
17,3,0,1,44,1,35000,3,0
17,3,1,1,28,1,35000,2,0
17,3,1,1,35,1,30000,3,0
17,3,0,1,39,1,20000,3,0
17,3,1,1,35,1,40000,4,0
17,3,0,1,49,1,6900,1,0
17,3,1,0,29,1,40000,2,0
17,3,0,0,45,2,47000,2,1
17,3,0,0,29,1,45000,3,1
17,3,2,1,45,2,18000,1,0
17,3,1,0,57,2,30000,4,0
17,3,1,1,36,1,35000,4,0
17,3,0,0,22,2,25000,1,0
17,3,1,1,35,1,60000,2,0
17,3,1,0,24,1,120000,3,0
17,3,0,1,57,1,8000,1,0
17,3,1,1,45,1,35000,3,0
17,3,0,1,48,2,5800,2,1
17,3,1,0,41,1,25000,4,0
17,3,0,0,45,2,70000,3,1
17,3,0,0,24,1,18000,1,1
17,3,2,1,22,1,30000,1,0
17,3,2,1,37,1,35000,3,0
17,3,1,1,26,2,60000,3,1
17,3,0,1,60,2,20000,3,0
17,3,1,0,25,2,45000,3,0
17,3,0,1,40,2,18000,2,0
17,3,2,1,67,2,16000,3,0
17,3,0,1,27,2,18000,3,0
17,3,0,1,35,2,10000,1,0
17,3,0,1,53,1,13000,4,0
17,3,0,1,35,2,26000,3,0
17,3,0,1,41,1,7000,4,1
17,3,1,1,26,2,30000,1,0
17,3,0,0,30,1,26000,4,0
17,3,1,0,31,2,35000,3,0
17,3,0,1,23,2,5000,1,0
17,3,0,1,51,1,30000,4,0
17,3,1,0,47,1,35000,3,0
17,3,2,0,49,2,90000,3,0
17,3,1,1,33,1,35000,4,1
17,3,2,1,36,2,60000,2,0
17,3,0,1,43,1,30000,2,1
17,3,0,1,43,2,15000,3,1
17,3,1,0,32,1,90000,3,0
17,3,1,1,28,1,23000,3,0
17,3,0,1,60,2,33000,2,0
17,3,0,0,25,1,20000,3,0
17,3,0,1,43,2,20000,3,0
17,3,1,1,29,2,60000,3,0
17,3,0,1,57,3,7000,3,1
17,3,2,0,45,1,110000,3,0
17,3,1,1,23,1,10000,3,1
17,3,0,1,26,2,19000,3,0
17,3,0,1,38,2,25000,1,0
17,3,2,0,32,2,25000,3,0
17,3,1,1,24,2,30000,3,0
17,3,1,1,28,2,35000,2,0
17,3,0,0,23,1,20000,3,0
17,3,1,0,30,1,27000,3,0
17,3,1,0,57,2,23000,4,1
17,3,1,1,30,1,95000,3,0
17,3,1,1,29,1,65000,3,0
17,3,1,1,51,1,25000,4,0
17,3,0,0,31,1,125000,2,0
17,3,2,1,32,1,20000,4,0
17,3,0,1,46,2,10000,3,1
17,3,0,1,36,1,15000,1,0
17,3,0,1,40,2,30000,4,0
17,3,0,0,24,2,20000,4,1
17,3,0,0,66,2,13700,4,0
17,3,0,0,54,1,18000,1,0
17,3,0,1,65,2,45000,2,0
17,3,0,0,32,2,50000,2,0
17,3,1,0,28,1,60000,4,0
17,3,1,0,25,1,35000,3,0
17,3,1,0,31,1,40000,3,0
17,3,2,0,26,1,45000,1,0
17,3,1,1,34,1,60000,4,1
17,3,0,1,33,1,15000,2,0
17,3,0,1,22,1,18000,2,1
17,3,1,0,27,2,20000,1,0
17,3,0,0,45,1,40000,3,0
17,3,0,1,44,2,40000,3,0
17,3,2,0,46,1,25000,1,0
17,3,3,0,52,2,80000,3,0
17,3,2,1,21,2,21000,3,0
17,3,2,1,40,1,35000,4,1
17,3,0,0,46,2,40000,4,0
17,3,0,1,48,2,35000,3,0
17,3,0,1,51,2,80000,1,1
17,3,1,1,39,1,25000,3,0
17,3,0,1,44,2,40000,4,0
17,3,0,0,28,1,30000,1,0
17,3,0,1,42,1,25000,3,0
17,3,0,0,32,1,30000,3,0
17,3,1,1,28,2,50000,1,1
17,3,0,0,36,1,50000,3,0
17,3,0,1,47,1,20000,3,0
17,3,0,0,40,1,200000,4,0
17,3,3,0,35,2,50000,4,0
17,3,1,1,27,1,20000,3,0
17,3,0,1,63,2,12000,3,0
17,3,0,0,22,1,25000,2,0
17,3,0,0,54,2,50000,3,0
17,3,1,1,48,1,100000,3,0
17,3,0,1,39,1,30000,4,0
17,3,0,1,45,2,25000,3,1
17,3,1,1,37,1,45000,4,0
17,3,0,0,53,1,31000,3,0
17,3,0,1,23,2,23000,2,0
17,3,0,0,56,2,60000,3,1
17,3,1,1,66,1,40000,3,0
17,3,1,1,28,1,35000,3,0
17,3,0,1,44,1,43000,2,0
17,3,0,1,29,2,30000,3,1
17,3,2,1,21,2,25000,4,0
17,3,0,0,45,1,40000,3,0
17,3,0,0,29,1,27000,3,0
17,3,0,0,47,2,50000,3,0
17,3,1,0,28,2,60000,4,0
17,3,2,1,32,2,40000,1,1
17,3,0,1,27,2,45000,1,0
17,3,0,0,24,2,45000,3,0
17,3,0,0,24,1,28000,1,0
18,3,0,0,37,1,50000,3,0
18,3,0,1,55,1,15000,1,0
18,3,2,1,37,1,22000,3,0
18,3,0,1,35,1,15000,3,0
18,3,0,0,33,1,40000,3,0
18,3,0,1,57,1,9000,3,0
18,3,0,0,28,1,30000,2,0
18,3,1,0,30,1,25000,4,0
18,3,2,0,21,2,15000,1,0
18,3,1,1,51,1,30000,3,0
18,3,0,1,35,2,25000,3,0
18,3,1,1,24,1,50000,3,0
